Num	Guess	Average remaining answers
6303	pogey:	229.540
6304	yitie:	229.548
6305	whorl:	229.564
6306	gusli:	229.568
6307	nisei:	229.573
6308	movie:	229.621
6309	hangi:	229.626
6310	etens:	229.632
6311	bevor:	229.677
6312	linch:	229.705
6313	haars:	229.715
6314	stens:	229.723
6315	foams:	229.736
6316	korun:	229.743
6317	dogan:	229.747
6318	minge:	229.751
6319	camus:	229.768
6320	apart:	229.782
6321	trapt:	229.788
6322	prowl:	229.805
6323	datum:	229.807
6324	ulvas:	229.812
6325	james:	229.815
6326	kohas:	229.819
6327	kbars:	229.819
6328	romps:	229.854
6329	carvy:	229.866
6330	sedgy:	229.868
6331	dozer:	229.899
6332	gryke:	229.927
6333	lacks:	229.997
6334	rawer:	230.001
6335	galea:	230.004
6336	knots:	230.005
6337	coifs:	230.048
6338	grufe:	230.057
6339	boche:	230.064
6340	blags:	230.081
6341	users:	230.101
6342	dedal:	230.145
6343	sumac:	230.151
6344	knurl:	230.175
6345	umpie:	230.181
6346	nappe:	230.202
6347	grees:	230.289
6348	turfs:	230.309
6349	soces:	230.320
6350	molds:	230.355
6351	pudor:	230.368
6352	egret:	230.375
6353	jerid:	230.379
6354	meres:	230.415
6355	uplay:	230.418
6356	musit:	230.444
6357	ledum:	230.486
6358	kepis:	230.510
6359	homey:	230.536
6360	medic:	230.557
6361	basse:	230.597
6362	motus:	230.631
6363	kerfs:	230.637
6364	demic:	230.705
6365	reird:	230.714
6366	genom:	230.734
6367	stirs:	230.779
6368	sasin:	230.806
6369	world:	230.806
6370	famed:	230.806
6371	rusas:	230.860
6372	looey:	230.861
6373	bardy:	230.865
6374	blude:	230.873
6375	imago:	230.879
6376	rushy:	230.893
6377	coact:	230.893
6378	azlon:	230.902
6379	dirks:	230.908
6380	azurn:	230.924
6381	molys:	230.944
6382	notch:	230.948
6383	dempt:	230.961
6384	yente:	230.963
6385	papes:	230.965
6386	gages:	231.040
6387	ricks:	231.052
6388	kenaf:	231.054
6389	saugh:	231.057
6390	umber:	231.128
6391	bowel:	231.153
6392	homed:	231.184
6393	sooey:	231.199
6394	lived:	231.200
6395	undos:	231.206
6396	azons:	231.208
6397	ghaut:	231.225
6398	brogs:	231.276
6399	polka:	231.346
6400	lanai:	231.366
6401	misty:	231.373
6402	zoist:	231.394
6403	koaps:	231.429
6404	podge:	231.453
6405	hyson:	231.479
6406	drack:	231.498
6407	bused:	231.508
6408	firth:	231.521
6409	yaups:	231.530
6410	snift:	231.535
6411	clank:	231.560
6412	mandi:	231.574
6413	dress:	231.590
6414	orlon:	231.597
6415	pendu:	231.612
6416	prees:	231.674
6417	bikes:	231.676
6418	axons:	231.682
6419	sices:	231.702
6420	devis:	231.710
6421	eying:	231.721
6422	shirk:	231.742
6423	nubia:	231.745
6424	sloot:	231.771
6425	mausy:	231.794
6426	kelps:	231.796
6427	kibes:	231.833
6428	flegs:	231.850
6429	preen:	231.853
6430	slues:	231.897
6431	theta:	231.938
6432	video:	231.973
6433	blued:	232.021
6434	mucor:	232.047
6435	cello:	232.057
6436	vegan:	232.082
6437	roper:	232.109
6438	ritts:	232.110
6439	nanos:	232.146
6440	leger:	232.194
6441	bravo:	232.205
6442	pylon:	232.221
6443	bokes:	232.233
6444	blunt:	232.278
6445	ponga:	232.286
6446	nevus:	232.304
6447	degus:	232.312
6448	skelm:	232.316
6449	shaft:	232.330
6450	unsee:	232.339
6451	payee:	232.340
6452	shogi:	232.343
6453	titan:	232.374
6454	vague:	232.375
6455	necks:	232.391
6456	seely:	232.398
6457	abele:	232.489
6458	ochry:	232.505
6459	riper:	232.515
6460	glove:	232.524
6461	deign:	232.532
6462	anlas:	232.540
6463	peace:	232.557
6464	reges:	232.599
6465	skint:	232.640
6466	chino:	232.702
6467	bouts:	232.705
6468	swept:	232.730
6469	sabes:	232.757
6470	cebid:	232.764
6471	grize:	232.783
6472	scene:	232.784
6473	coses:	232.791
6474	eider:	232.809
6475	apnea:	232.857
6476	plews:	232.860
6477	sneck:	232.874
6478	bolus:	232.905
6479	bravi:	232.907
6480	ryked:	232.911
6481	kagos:	232.942
6482	coths:	232.950
6483	chapt:	232.975
6484	kwela:	232.984
6485	haply:	233.014
6486	towns:	233.021
6487	agoge:	233.023
6488	tanti:	233.096
6489	kendo:	233.119
6490	doole:	233.135
6491	odism:	233.178
6492	rhody:	233.181
6493	swerf:	233.199
6494	wonts:	233.200
6495	chord:	233.202
6496	horah:	233.204
6497	input:	233.233
6498	sorns:	233.270
6499	rider:	233.291
6500	smeik:	233.350
6501	sheas:	233.375
6502	brond:	233.387
6503	order:	233.395
6504	lobus:	233.406
6505	monty:	233.407
6506	fyces:	233.495
6507	wanly:	233.515
6508	cosec:	233.540
6509	sotol:	233.543
6510	blams:	233.564
6511	kinos:	233.597
6512	honds:	233.678
6513	derro:	233.693
6514	luxes:	233.705
6515	antas:	233.726
6516	roton:	233.744
6517	redox:	233.759
6518	meows:	233.797
6519	sheel:	233.800
6520	doucs:	233.819
6521	pseud:	233.848
6522	kheda:	233.852
6523	devil:	233.861
6524	muton:	233.924
6525	mutis:	233.925
6526	ceili:	233.931
6527	dogey:	233.939
6528	pilaw:	233.940
6529	mases:	233.940
6530	vogie:	233.950
6531	spelk:	233.951
6532	skelp:	234.006
6533	uncap:	234.019
6534	swarf:	234.031
6535	miaow:	234.034
6536	gauds:	234.047
6537	tozed:	234.055
6538	speer:	234.083
6539	nazis:	234.102
6540	rodeo:	234.126
6541	mirex:	234.144
6542	heles:	234.155
6543	sicht:	234.175
6544	balms:	234.206
6545	unlid:	234.258
6546	unsaw:	234.265
6547	twirp:	234.280
6548	gatch:	234.311
6549	thank:	234.317
6550	seams:	234.333
6551	essay:	234.357
6552	iglus:	234.423
6553	swapt:	234.432
6554	flocs:	234.434
6555	profs:	234.473
6556	wroth:	234.484
6557	hoven:	234.527
6558	fluey:	234.528
6559	hurds:	234.584
6560	awdls:	234.589
6561	rewax:	234.626
6562	deles:	234.678
6563	wends:	234.705
6564	kogal:	234.706
6565	patch:	234.753
6566	tyees:	234.827
6567	stown:	234.858
6568	rally:	234.860
6569	cells:	234.871
6570	holms:	234.934
6571	nonas:	234.965
6572	lawny:	234.981
6573	exons:	234.985
6574	kilns:	235.123
6575	joist:	235.159
6576	crown:	235.212
6577	ghost:	235.261
6578	pouke:	235.264
6579	maiko:	235.311
6580	anura:	235.312
6581	seeld:	235.318
6582	femur:	235.322
6583	clift:	235.376
6584	bowes:	235.386
6585	amowt:	235.416
6586	ardor:	235.419
6587	apses:	235.426
6588	lakhs:	235.432
6589	churn:	235.438
6590	sword:	235.461
6591	peavy:	235.463
6592	calmy:	235.463
6593	cymas:	235.479
6594	bemad:	235.486
6595	lambs:	235.505
6596	brize:	235.514
6597	epoch:	235.524
6598	henna:	235.589
6599	pepla:	235.595
6600	winos:	235.630
6601	repro:	235.677
6602	lubed:	235.686
6603	gavot:	235.689
6604	notum:	235.705
6605	splog:	235.737
6606	belch:	235.751
6607	synth:	235.765
6608	begad:	235.777
6609	roded:	235.784
6610	coala:	235.797
6611	upend:	235.851
6612	paiks:	235.869
6613	noway:	235.895
6614	knave:	235.901
6615	gambe:	236.089
6616	chons:	236.151
6617	tools:	236.181
6618	bayou:	236.217
6619	debag:	236.219
6620	welkt:	236.222
6621	pilaf:	236.251
6622	spawl:	236.354
6623	scody:	236.371
6624	nkosi:	236.375
6625	blaze:	236.380
6626	infos:	236.382
6627	ephod:	236.422
6628	horks:	236.439
6629	neper:	236.444
6630	binge:	236.459
6631	ledes:	236.562
6632	hemic:	236.583
6633	yawns:	236.589
6634	batik:	236.593
6635	amigo:	236.615
6636	folic:	236.667
6637	yugas:	236.676
6638	erned:	236.679
6639	paysd:	236.686
6640	milds:	236.690
6641	courb:	236.703
6642	okapi:	236.717
6643	seyen:	236.724
6644	palki:	236.726
6645	hypes:	236.794
6646	snaky:	236.816
6647	ambos:	236.817
6648	roguy:	236.858
6649	silos:	236.861
6650	flaps:	236.876
6651	danks:	236.892
6652	ficos:	236.913
6653	hafts:	236.916
6654	misdo:	236.947
6655	niece:	236.949
6656	impot:	236.960
6657	perky:	236.964
6658	stede:	236.968
6659	nowts:	237.033
6660	piper:	237.070
6661	scudo:	237.121
6662	paved:	237.140
6663	mangs:	237.170
6664	lanky:	237.206
6665	darky:	237.219
6666	glume:	237.223
6667	gosht:	237.257
6668	fumer:	237.300
6669	mauds:	237.343
6670	preop:	237.358
6671	links:	237.376
6672	donga:	237.377
6673	okehs:	237.422
6674	enurn:	237.423
6675	wadge:	237.426
6676	terek:	237.447
6677	whort:	237.472
6678	borms:	237.524
6679	scowl:	237.530
6680	trull:	237.562
6681	radix:	237.585
6682	nowed:	237.595
6683	myope:	237.636
6684	nicht:	237.644
6685	toted:	237.676
6686	mucro:	237.695
6687	exult:	237.710
6688	peers:	237.719
6689	burke:	237.743
6690	cronk:	237.762
6691	khors:	237.764
6692	bases:	237.803
6693	golps:	237.816
6694	awork:	237.816
6695	aggie:	237.816
6696	maiks:	237.835
6697	hudna:	237.837
6698	wilco:	237.872
6699	gleet:	237.889
6700	donee:	237.917
6701	todde:	237.931
6702	hijra:	237.951
6703	nidus:	237.957
6704	docus:	237.971
6705	scrum:	237.990
6706	rough:	238.014
6707	pawls:	238.043
6708	glops:	238.049
6709	wamed:	238.049
6710	worth:	238.062
6711	humor:	238.081
6712	oinks:	238.123
6713	blech:	238.146
6714	ettin:	238.164
6715	darzi:	238.189
6716	secco:	238.190
6717	stich:	238.196
6718	virga:	238.210
6719	surgy:	238.213
6720	kaims:	238.214
6721	ikons:	238.214
6722	mawed:	238.238
6723	coign:	238.249
6724	brier:	238.255
6725	grypt:	238.321
6726	vaped:	238.377
6727	nikau:	238.386
6728	scuba:	238.409
6729	mohur:	238.425
6730	roons:	238.467
6731	spayd:	238.470
6732	slots:	238.493
6733	sylva:	238.498
6734	telly:	238.499
6735	phoca:	238.508
6736	boyau:	238.521
6737	handy:	238.588
6738	ratha:	238.606
6739	celli:	238.619
6740	chits:	238.721
6741	combe:	238.722
6742	bowat:	238.754
6743	below:	238.782
6744	fouls:	238.797
6745	corby:	238.797
6746	coked:	238.810
6747	denet:	238.928
6748	shunt:	238.943
6749	olios:	239.000
6750	runch:	239.016
6751	ronin:	239.016
6752	beres:	239.038
6753	noups:	239.081
6754	sects:	239.096
6755	drows:	239.115
6756	admin:	239.124
6757	lofty:	239.125
6758	sycee:	239.126
6759	tinks:	239.141
6760	dawns:	239.146
6761	gorge:	239.168
6762	harsh:	239.244
6763	unpay:	239.251
6764	meers:	239.299
6765	izard:	239.306
6766	veiny:	239.342
6767	cowls:	239.367
6768	cryer:	239.385
6769	hydro:	239.413
6770	aught:	239.470
6771	mixer:	239.514
6772	moves:	239.517
6773	plank:	239.519
6774	stink:	239.530
6775	smaik:	239.530
6776	snack:	239.554
6777	aping:	239.557
6778	glaik:	239.577
6779	redds:	239.589
6780	looed:	239.613
6781	fined:	239.654
6782	ponds:	239.664
6783	puree:	239.694
6784	steed:	239.695
6785	rimer:	239.705
6786	tuxes:	239.714
6787	lucid:	239.721
6788	curer:	239.743
6789	ulmin:	239.870
6790	pekin:	239.874
6791	doxie:	239.917
6792	finca:	239.948
6793	semie:	239.952
6794	loots:	239.966
6795	sulfo:	239.986
6796	kilty:	240.009
6797	babes:	240.012
6798	bydes:	240.014
6799	odeum:	240.034
6800	linum:	240.036
6801	vends:	240.044
6802	tolls:	240.050
6803	clows:	240.095
6804	debus:	240.127
6805	reorg:	240.141
6806	musca:	240.163
6807	rowth:	240.178
6808	cling:	240.204
6809	pyned:	240.210
6810	dicty:	240.219
6811	pursy:	240.227
6812	divas:	240.248
6813	tacit:	240.265
6814	panko:	240.280
6815	teeny:	240.317
6816	tsubo:	240.326
6817	fused:	240.346
6818	malik:	240.387
6819	stool:	240.481
6820	gramp:	240.482
6821	minke:	240.487
6822	blype:	240.487
6823	shakt:	240.506
6824	brees:	240.509
6825	phyla:	240.513
6826	elope:	240.533
6827	frogs:	240.561
6828	scrub:	240.600
6829	trout:	240.601
6830	twins:	240.606
6831	softy:	240.609
6832	urdee:	240.623
6833	tatou:	240.663
6834	hymen:	240.702
6835	raree:	240.715
6836	tupek:	240.724
6837	penna:	240.730
6838	bahut:	240.740
6839	dense:	240.762
6840	agene:	240.809
6841	wands:	240.812
6842	tolts:	240.840
6843	grift:	240.865
6844	polje:	240.930
6845	hapus:	240.981
6846	words:	240.984
6847	ossia:	241.033
6848	saics:	241.054
6849	waged:	241.119
6850	knits:	241.194
6851	throw:	241.264
6852	peise:	241.336
6853	favor:	241.366
6854	baked:	241.368
6855	frank:	241.383
6856	khets:	241.383
6857	murly:	241.441
6858	syrup:	241.461
6859	porch:	241.472
6860	fauve:	241.480
6861	lilos:	241.481
6862	flued:	241.482
6863	redid:	241.503
6864	dorad:	241.521
6865	being:	241.521
6866	mopey:	241.547
6867	flags:	241.559
6868	monic:	241.571
6869	whirs:	241.572
6870	makos:	241.631
6871	minty:	241.638
6872	frond:	241.652
6873	chirp:	241.689
6874	gilds:	241.720
6875	dwine:	241.733
6876	sized:	241.741
6877	jodel:	241.754
6878	daubs:	241.775
6879	yanks:	241.793
6880	owned:	241.794
6881	bolds:	241.807
6882	varve:	241.809
6883	makis:	241.815
6884	growl:	241.839
6885	kamis:	241.843
6886	jolts:	241.860
6887	moped:	241.872
6888	gurly:	241.879
6889	mango:	241.890
6890	bangs:	241.898
6891	terfe:	241.900
6892	spume:	241.901
6893	roger:	241.933
6894	smirk:	241.961
6895	ludic:	241.994
6896	youth:	241.998
6897	wisha:	242.022
6898	swami:	242.040
6899	spork:	242.066
6900	goths:	242.091
6901	warks:	242.119
6902	bribe:	242.123
6903	groks:	242.124
6904	slung:	242.137
6905	cowed:	242.200
6906	picul:	242.203
6907	styte:	242.210
6908	covey:	242.228
6909	biach:	242.230
6910	fiver:	242.241
6911	ducts:	242.245
6912	bauds:	242.258
6913	quail:	242.287
6914	limba:	242.350
6915	valid:	242.409
6916	neafe:	242.414
6917	remix:	242.452
6918	toits:	242.494
6919	bouge:	242.504
6920	razee:	242.518
6921	rupee:	242.519
6922	sajou:	242.539
6923	doted:	242.556
6924	ormer:	242.601
6925	dozes:	242.615
6926	joled:	242.615
6927	navew:	242.634
6928	rebel:	242.656
6929	onium:	242.703
6930	pouty:	242.703
6931	fiere:	242.739
6932	mesas:	242.794
6933	boaks:	242.799
6934	loxed:	242.802
6935	vegos:	242.835
6936	powan:	242.846
6937	pubes:	242.872
6938	nucha:	242.876
6939	gonef:	242.949
6940	bafts:	242.969
6941	rerig:	242.990
6942	poind:	242.997
6943	label:	243.045
6944	apace:	243.057
6945	lycee:	243.060
6946	punts:	243.095
6947	duvet:	243.114
6948	graal:	243.124
6949	detox:	243.131
6950	blive:	243.157
6951	busti:	243.173
6952	doxes:	243.187
6953	lotos:	243.222
6954	dumas:	243.250
6955	remen:	243.268
6956	targa:	243.324
6957	axmen:	243.350
6958	gives:	243.388
6959	gluon:	243.391
6960	scudi:	243.426
6961	legal:	243.435
6962	conne:	243.453
6963	deets:	243.454
6964	vison:	243.493
6965	begin:	243.521
6966	curbs:	243.552
6967	stoit:	243.607
6968	cozen:	243.679
6969	joual:	243.709
6970	gerne:	243.719
6971	faxes:	243.736
6972	almud:	243.754
6973	doven:	243.809
6974	pechs:	243.819
6975	bogue:	243.837
6976	cukes:	243.867
6977	shrow:	243.933
6978	helix:	243.954
6979	boyed:	243.970
6980	pronk:	244.071
6981	pikas:	244.075
6982	swath:	244.083
6983	nomic:	244.086
6984	month:	244.108
6985	coxal:	244.116
6986	heels:	244.163
6987	flams:	244.165
6988	group:	244.172
6989	porks:	244.187
6990	radii:	244.270
6991	fusil:	244.317
6992	aphid:	244.367
6993	ardri:	244.390
6994	crool:	244.396
6995	embay:	244.413
6996	kerel:	244.431
6997	hello:	244.443
6998	recur:	244.461
6999	kythe:	244.471
7000	penks:	244.479
7001	fonda:	244.480
7002	blume:	244.482
7003	maror:	244.502
7004	paras:	244.512
7005	parky:	244.534
7006	shiva:	244.545
7007	genre:	244.545
7008	romeo:	244.546
7009	elide:	244.569
7010	shewn:	244.575
7011	vibes:	244.588
7012	ungot:	244.621
7013	jutes:	244.629
7014	sight:	244.629
7015	women:	244.646
7016	wiver:	244.698
7017	wacke:	244.724
7018	tacky:	244.730
7019	temse:	244.746
7020	chins:	244.772
7021	cheka:	244.795
7022	safes:	244.801
7023	prana:	244.811
7024	bowne:	244.824
7025	thews:	244.833
7026	ankus:	244.842
7027	nikah:	244.899
7028	mimer:	244.925
7029	whets:	244.943
7030	cruft:	244.952
7031	raver:	244.982
7032	pagod:	245.029
7033	betta:	245.032
7034	subah:	245.058
7035	rumly:	245.081
7036	spiny:	245.084
7037	barmy:	245.114
7038	vinos:	245.152
7039	inked:	245.181
7040	brisk:	245.205
7041	shank:	245.220
7042	jagir:	245.250
7043	mudir:	245.263
7044	ogive:	245.266
7045	issue:	245.281
7046	trump:	245.351
7047	diode:	245.363
7048	tithe:	245.389
7049	emong:	245.409
7050	sicko:	245.412
7051	gyeld:	245.438
7052	babel:	245.444
7053	odder:	245.468
7054	bigot:	245.494
7055	flics:	245.497
7056	lurgy:	245.527
7057	hunts:	245.546
7058	beaky:	245.557
7059	slick:	245.573
7060	pirai:	245.619
7061	fazes:	245.650
7062	freet:	245.667
7063	herye:	245.684
7064	muons:	245.688
7065	ledgy:	245.724
7066	briar:	245.729
7067	gamin:	245.733
7068	mowas:	245.764
7069	shawn:	245.820
7070	among:	245.893
7071	dukes:	245.941
7072	haiku:	246.057
7073	hoked:	246.058
7074	yukes:	246.095
7075	snipy:	246.108
7076	fiend:	246.120
7077	meshy:	246.130
7078	exams:	246.142
7079	puhas:	246.151
7080	geste:	246.242
7081	nurdy:	246.270
7082	gloms:	246.297
7083	rejig:	246.403
7084	bunde:	246.447
7085	gourd:	246.464
7086	chemo:	246.506
7087	chout:	246.515
7088	tutor:	246.549
7089	flosh:	246.562
7090	gamut:	246.568
7091	maund:	246.594
7092	mirks:	246.600
7093	speug:	246.602
7094	munts:	246.619
7095	touks:	246.638
7096	maars:	246.640
7097	abbes:	246.642
7098	campo:	246.652
7099	yamun:	246.657
7100	forms:	246.661
7101	axion:	246.689
7102	knurs:	246.752
7103	cered:	246.852
7104	parrs:	246.878
7105	mulct:	246.911
7106	color:	246.976
7107	satay:	246.977
7108	mechs:	247.032
7109	acais:	247.048
7110	thilk:	247.063
7111	quirt:	247.066
7112	khats:	247.079
7113	socas:	247.081
7114	capex:	247.086
7115	arpas:	247.092
7116	doled:	247.112
7117	edile:	247.112
7118	gaups:	247.145
7119	murid:	247.147
7120	slits:	247.184
7121	nonce:	247.235
7122	press:	247.298
7123	sauls:	247.303
7124	fount:	247.319
7125	styes:	247.330
7126	chief:	247.362
7127	tofus:	247.372
7128	zesty:	247.398
7129	prows:	247.475
7130	cotta:	247.479
7131	blaud:	247.501
7132	mesel:	247.513
7133	jiber:	247.565
7134	feuds:	247.592
7135	habus:	247.623
7136	doses:	247.626
7137	waift:	247.633
7138	major:	247.653
7139	ender:	247.680
7140	frigs:	247.685
7141	taunt:	247.737
7142	shoyu:	247.746
7143	dosed:	247.767
7144	clamp:	247.773
7145	caulk:	247.819
7146	gyrus:	247.833
7147	areae:	247.870
7148	sefer:	247.883
7149	wined:	247.919
7150	stilt:	247.960
7151	grind:	247.964
7152	roric:	247.973
7153	thaws:	248.001
7154	beers:	248.041
7155	whats:	248.046
7156	couth:	248.078
7157	adsum:	248.099
7158	whens:	248.101
7159	touch:	248.103
7160	malar:	248.109
7161	umble:	248.134
7162	crimp:	248.134
7163	tophs:	248.178
7164	bugle:	248.239
7165	lindy:	248.256
7166	yogic:	248.264
7167	ensky:	248.305
7168	lyses:	248.308
7169	amoks:	248.335
7170	ziram:	248.346
7171	hokey:	248.352
7172	calix:	248.364
7173	scatt:	248.384
7174	casco:	248.408
7175	still:	248.415
7176	truck:	248.444
7177	perce:	248.465
7178	widen:	248.479
7179	ragas:	248.479
7180	pavis:	248.521
7181	drums:	248.526
7182	hanks:	248.527
7183	bench:	248.532
7184	firms:	248.590
7185	bahus:	248.613
7186	hoxes:	248.622
7187	phots:	248.653
7188	abcee:	248.723
7189	vints:	248.730
7190	phons:	248.757
7191	armor:	248.758
7192	grass:	248.765
7193	drugs:	248.819
7194	tocks:	248.843
7195	fiche:	248.847
7196	brush:	248.877
7197	scall:	248.880
7198	aahed:	248.883
7199	human:	248.945
7200	klaps:	248.958
7201	jaunt:	248.978
7202	thrum:	248.999
7203	maria:	249.010
7204	oflag:	249.030
7205	pawns:	249.053
7206	jarps:	249.054
7207	rabat:	249.108
7208	match:	249.150
7209	imbue:	249.201
7210	hithe:	249.208
7211	siege:	249.210
7212	batch:	249.229
7213	aweel:	249.253
7214	eughs:	249.257
7215	braai:	249.295
7216	motet:	249.311
7217	spawn:	249.331
7218	sides:	249.336
7219	marri:	249.418
7220	perps:	249.445
7221	stock:	249.448
7222	shrug:	249.449
7223	peles:	249.454
7224	mohua:	249.486
7225	bulge:	249.493
7226	vower:	249.510
7227	typic:	249.524
7228	goban:	249.529
7229	locks:	249.534
7230	crazy:	249.544
7231	frore:	249.552
7232	gursh:	249.597
7233	fribs:	249.633
7234	teiid:	249.654
7235	aglow:	249.733
7236	bogan:	249.736
7237	bosun:	249.754
7238	modge:	249.779
7239	gybes:	249.781
7240	foids:	249.796
7241	teend:	249.799
7242	obang:	249.817
7243	rumba:	249.854
7244	rewet:	249.854
7245	oxide:	249.863
7246	sleep:	249.885
7247	silky:	249.909
7248	hinds:	249.914
7249	testy:	249.917
7250	argal:	249.934
7251	humas:	249.945
7252	sided:	249.991
7253	elbow:	250.000
7254	budas:	250.002
7255	devon:	250.009
7256	umbra:	250.013
7257	motte:	250.028
7258	creed:	250.030
7259	colza:	250.037
7260	scala:	250.069
7261	biped:	250.083
7262	bouns:	250.095
7263	douma:	250.101
7264	quine:	250.109
7265	minus:	250.116
7266	waxes:	250.124
7267	towsy:	250.147
7268	shoes:	250.170
7269	munis:	250.220
7270	egers:	250.244
7271	chark:	250.265
7272	aswim:	250.271
7273	pervy:	250.286
7274	nobly:	250.286
7275	lauan:	250.292
7276	bekah:	250.305
7277	shies:	250.362
7278	burly:	250.371
7279	skyed:	250.393
7280	temes:	250.400
7281	khans:	250.431
7282	tacan:	250.462
7283	bogey:	250.464
7284	emote:	250.468
7285	thigs:	250.489
7286	tying:	250.529
7287	borer:	250.532
7288	tally:	250.535
7289	denes:	250.536
7290	froze:	250.540
7291	campi:	250.547
7292	veale:	250.549
7293	local:	250.555
7294	sayst:	250.562
7295	knout:	250.562
7296	maras:	250.591
7297	alarm:	250.599
7298	arere:	250.628
7299	chirm:	250.644
7300	ceder:	250.691
7301	anion:	250.703
7302	umbel:	250.716
7303	liege:	250.732
7304	copsy:	250.736
7305	kaput:	250.797
7306	forze:	250.814
7307	cacti:	250.851
7308	smith:	250.893
7309	uncoy:	250.905
7310	silts:	250.938
7311	oulks:	250.977
7312	pyins:	250.984
7313	folds:	251.003
7314	pandy:	251.029
7315	gobis:	251.065
7316	leges:	251.079
7317	fitly:	251.091
7318	biogs:	251.100
7319	briks:	251.107
7320	twang:	251.108
7321	scoug:	251.151
7322	idees:	251.171
7323	geums:	251.187
7324	plims:	251.221
7325	ambry:	251.260
7326	boxer:	251.313
7327	moxie:	251.319
7328	faked:	251.321
7329	grego:	251.333
7330	green:	251.362
7331	gloze:	251.388
7332	decko:	251.395
7333	hoiks:	251.397
7334	exuls:	251.403
7335	tided:	251.438
7336	crudy:	251.470
7337	ampul:	251.474
7338	wifes:	251.476
7339	eloge:	251.482
7340	thong:	251.502
7341	crepe:	251.545
7342	agars:	251.626
7343	speel:	251.646
7344	fibro:	251.669
7345	bonus:	251.675
7346	frize:	251.701
7347	lemma:	251.708
7348	metes:	251.713
7349	gamic:	251.714
7350	cohab:	251.792
7351	macho:	251.801
7352	bunts:	251.807
7353	decks:	251.810
7354	pupae:	251.814
7355	shell:	251.815
7356	hazed:	251.829
7357	rooty:	251.841
7358	jilts:	251.842
7359	tills:	251.899
7360	sleds:	251.900
7361	kanae:	251.928
7362	fikes:	251.939
7363	preps:	251.940
7364	verra:	251.941
7365	rorty:	251.964
7366	felch:	251.980
7367	cerge:	252.014
7368	grows:	252.052
7369	soyas:	252.064
7370	guyot:	252.066
7371	datal:	252.090
7372	sneed:	252.117
7373	magic:	252.128
7374	bliny:	252.157
7375	glims:	252.203
7376	thowl:	252.229
7377	fakey:	252.264
7378	petto:	252.295
7379	feres:	252.297
7380	taxus:	252.305
7381	yeuks:	252.311
7382	quant:	252.318
7383	aulas:	252.359
7384	sleys:	252.384
7385	coved:	252.391
7386	suing:	252.392
7387	brers:	252.395
7388	goose:	252.399
7389	betel:	252.419
7390	caphs:	252.422
7391	tilts:	252.440
7392	hetes:	252.505
7393	fumet:	252.511
7394	wyted:	252.518
7395	docht:	252.527
7396	choke:	252.527
7397	lemes:	252.541
7398	fubar:	252.544
7399	yolks:	252.557
7400	salad:	252.565
7401	naunt:	252.594
7402	dells:	252.597
7403	cocas:	252.605
7404	jelab:	252.625
7405	yogin:	252.652
7406	daals:	252.652
7407	stomp:	252.669
7408	chems:	252.710
7409	plong:	252.712
7410	moths:	252.714
7411	solon:	252.800
7412	tacts:	252.801
7413	fremd:	252.862
7414	dited:	252.874
7415	aroma:	252.896
7416	timbo:	252.910
7417	poked:	252.972
7418	class:	253.001
7419	gonys:	253.004
7420	tryst:	253.010
7421	tichy:	253.023
7422	lungs:	253.043
7423	quota:	253.068
7424	avoid:	253.101
7425	hylic:	253.103
7426	hiked:	253.139
7427	yells:	253.141
7428	confs:	253.187
7429	petit:	253.200
7430	joram:	253.226
7431	nudge:	253.249
7432	gismo:	253.268
7433	glees:	253.299
7434	mashy:	253.303
7435	bisom:	253.307
7436	leave:	253.323
7437	blips:	253.340
7438	sados:	253.342
7439	machi:	253.344
7440	repps:	253.357
7441	quais:	253.366
7442	fauld:	253.373
7443	welch:	253.373
7444	sebum:	253.425
7445	totem:	253.430
7446	geest:	253.456
7447	pipet:	253.476
7448	coups:	253.485
7449	forbs:	253.512
7450	ensue:	253.522
7451	yoked:	253.526
7452	carry:	253.536
7453	bawls:	253.566
7454	gaucy:	253.575
7455	cuish:	253.586
7456	misgo:	253.629
7457	glady:	253.671
7458	prink:	253.676
7459	akees:	253.698
7460	mavis:	253.708
7461	lilts:	253.710
7462	clown:	253.809
7463	sagum:	253.820
7464	calls:	253.824
7465	tungs:	253.864
7466	hokis:	253.884
7467	ngoma:	253.901
7468	casts:	253.930
7469	hyoid:	253.943
7470	birch:	253.967
7471	firie:	253.990
7472	lorry:	253.998
7473	gouty:	254.004
7474	appro:	254.029
7475	grece:	254.076
7476	these:	254.161
7477	frees:	254.170
7478	yetts:	254.195
7479	porgy:	254.212
7480	lassu:	254.222
7481	fecht:	254.225
7482	birks:	254.236
7483	penie:	254.269
7484	yowls:	254.276
7485	cache:	254.293
7486	bigos:	254.306
7487	flabs:	254.306
7488	futon:	254.312
7489	scoup:	254.327
7490	snool:	254.350
7491	mixte:	254.352
7492	adown:	254.361
7493	ympes:	254.379
7494	kluge:	254.394
7495	gripy:	254.412
7496	tenty:	254.422
7497	mutha:	254.431
7498	cross:	254.435
7499	fangs:	254.477
7500	sheet:	254.477
7501	hells:	254.527
7502	scamp:	254.529
7503	hoses:	254.549
7504	unbed:	254.552
7505	sakes:	254.557
7506	platt:	254.596
7507	indew:	254.599
7508	crura:	254.628
7509	chaps:	254.630
7510	jakes:	254.638
7511	pixel:	254.654
7512	ramal:	254.656
7513	kutis:	254.689
7514	croci:	254.712
7515	downa:	254.741
7516	chere:	254.790
